client_id	path	sentence	up_votes	down_votes	age	gender	accent
0fd3666c9a194879638c467756b6c2352b6f64bd8cc54f5dfcd1faed9e360e14ed88eb6954dd1d4d1e832e9e0856edf796a1bd92017e9d94af7c8668398b58f5	common_voice_mn_18580564.mp3	Кирилл тэдэнтэй үг дуугарахыг ч хүссэнгүй.	2	0			
0fd3666c9a194879638c467756b6c2352b6f64bd8cc54f5dfcd1faed9e360e14ed88eb6954dd1d4d1e832e9e0856edf796a1bd92017e9d94af7c8668398b58f5	common_voice_mn_18580565.mp3	Магадгүй та түүнийг сүүлчийн удаа харж байж ч болно.	2	0			
0fd3666c9a194879638c467756b6c2352b6f64bd8cc54f5dfcd1faed9e360e14ed88eb6954dd1d4d1e832e9e0856edf796a1bd92017e9d94af7c8668398b58f5	common_voice_mn_18580566.mp3	Вирусээр дамжин орж ирсэн халдлага, сүлжээтэй холбогдсон халдлагууд бүгд цахим халдлагад багтана.	2	1			
0fd3666c9a194879638c467756b6c2352b6f64bd8cc54f5dfcd1faed9e360e14ed88eb6954dd1d4d1e832e9e0856edf796a1bd92017e9d94af7c8668398b58f5	common_voice_mn_18580567.mp3	Хамгийн чухал анхааралдаа авах ямар хүчин зүйл таны бодлоор байна вэ?	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18577665.mp3	Тэр дэлхийн хамгийн том автомашины эзэнт гүрнүүдийн нэгийнх нь өв залгамжлагч.	2	1			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18577666.mp3	Өв соёлоо орчин үетэй нийцүүлэн дэлгэрүүлэх, авч үлдэх арга залуучууд бидэнд олон бий.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18577667.mp3	Өглөөнөөс хойш найм дахиа шүү дээ?	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18577668.mp3	Тэр зорилгодоо хүрсэн эсэхийг нь ч би санахгүй байна.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18577669.mp3	харин эмэг эх нь лав чи надад заах болоогүй.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578205.mp3	Тэр хүүхэн ч надад сайн байгааг би ажигласан.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578206.mp3	Бүсгүйн гэнэтийн бөгөөд ихэд гомдсон хариултад тэр бага зэрэг тээнэгэлзэж байлаа.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578207.mp3	Байгаль орчин бидэнд уурласан юм шиг дүнсгэр, гагцхүү түүний нулимс болсон бороо шаагин асгарсаар.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578208.mp3	Чи ч гэсэн тийм л байлгүй.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578209.mp3	Чухам юу болоод байгааг Ли ортлоо тайлбарлах хугацаа байна.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578245.mp3	Мөн тус асуудлыг олон нийтийн анхааралд оруулж, хэд хэдэн хурал зөвлөгөөн хийжээ.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578246.mp3	Түргэн алхаж өмнө нь гараад эргэж харна.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578247.mp3	Алив та энэ бууг бариад зогсож бай.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578248.mp3	Авах гэж байгаа хүн л өөрийн сэтгэлийн айлтгалыг л хийнэ шүү дээ.	2	0			
697f4678faf4866112bce35fcc072d85102b899a384aa4ffc0c24f2a3e31f85c20095d5b35a5cc25380801cec8358e9677cc61d076563a3c8b42a3557620ea9a	common_voice_mn_18578249.mp3	Тэр хүн охидын нэгээс цөөн хэдэн асуулт асуухыг хүсэв.	2	0			
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580281.mp3	Бид хоёр билет авч дотогш орлоо.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580282.mp3	Чиний санаа зовоод байгаа шиг юм болох ч үгүй.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580283.mp3	Хэн хэн нь ёстой нэг бантан хутгаж орхисон байгаа юм.	2	1	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580284.mp3	Харин сунаж мөргөн гороолсон Дээд Монгол байгаагүй юм.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580285.mp3	Баатар ээжийнхээ өрөөнд ороход ээж нь дусал залгаастай нүдээ анин хэвтэж байлаа.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580302.mp3	Ингээд тэр өөрийнхөөрөө амьдрах болох нь.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580303.mp3	Харин би энэ ресторандаа дуртай байдаг юм.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580305.mp3	Гомбо ширээний ард огт хөдлөлгүй суухдаа эрхлэгчийн харцнаас далдиран доош харна.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580306.mp3	Гэвч Скарлетт эцэст нь энэ даалгаврыг арай гэж биелүүлээд жолоогоо гартаа авлаа.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580307.mp3	Техникийн мэргэжилтэй болно гэж Гомбо арай ядан амьсгал даран хэлэв.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580328.mp3	Энэ хэрүүл тэр гуалингаас болсон гэж үү дээ гэж толгой сэгсэрнэ.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580329.mp3	Юун хачин юм бодох нь энэ вэ?	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580330.mp3	Голдуу хүмүүс энэ дөрвөн зорилгын нэгээс нөгөөд шилжиж хувиран байдаг.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580331.mp3	Би бусдаас ялимгүй сүүлдэсхийн мөлхөж нэг бутны ард нуугдаад байдлыг ажив.	2	0	thirties	male	
b01833857e2d29727905ef27043a751df3623722ed33d44649bd27cc141cf9a9fc5297fa2891e8772db525a70127c2dc3a56f9079bb7390a14fc64943fc08dd8	common_voice_mn_18580333.mp3	Ааш сайтай айлд амьтан бүр цугладаг, амт сайтай идээнд хүн бүхэн цугладаг.	2	0	thirties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673821.mp3	Жаахан үр минь чи ээжтэйгээ уулзаж амар сайхан жаргах болтугай!	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673822.mp3	Энэ бүхэн Гортензиягийн араас гүйх үед түүнийг дагалдсан эцэс төгсгөлгүй бүтэлгүйтлийг санагдуулах ажээ.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673823.mp3	Яамдуудаас хийсэн ажлынхаа тайланг өгөөч гэж албан бичиг явуулахаар мэдээллээ дутуу өгдөг.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673824.mp3	Гомбын биеийг угааж өгч байх зуураа ажиглавал зүүн гар тал нь хир ихтэй байлаа.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673825.mp3	"өдөр бүр эрмэлзэн цаг бүр чармайн шийтгэвээс зохимуй."""	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673851.mp3	Тэг тэгсээр нэг мэдэхэд зүрх сэтгэлээ надад ойлгуулсан.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673852.mp3	Ээж минь тэр болгон айл хэсэхгүй.Чамайг өргөөнд удсан болохоор чинь өршөөж ял оноосонгүй.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673853.mp3	Ямар ч хүн чаддаггүй байж байгаад өөрийнхөө хөдөлмөр зүтгэлээр ажлыг хийж сурдаг.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673854.mp3	Хувь заяандаа эрдэж явсан бахархал минь гэнэтийн их гомдол гунигаар солигдов.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673855.mp3	Ким Жон Ун хоёр хуарангийн завсрын замаар алхсаар шугам дээр хүрч ирлээ.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673871.mp3	Та яаж тийм зүйрлэл олов оо.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673872.mp3	"Ашгүй нэг ""Пийдаал"" Пунцагийн гарыг загатнуулсан аятайхан гэгч нь цохилдуулчихаар далим гарлаа даа хөө."	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673873.mp3	Ганц даллаад л олж явсан юм сан гэж амандаа шивгэнээд мотоциклээ асаажээ.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673874.mp3	Авирмэдийн эмээлийн ард тохсон аймшигт хар чонын арьс бараг газар шүргэж байв.	2	0	twenties	male	
b5ac8f92a1e101fe0dde2d5cdf6c01c7691aef5415261c833240f60eef401ff52cabe8610258606f39c8e167f841900e49b9510f7def4a2a75c34fbda4be7752	common_voice_mn_18673875.mp3	Мориноос өөрөө сугараад туулаад гараад явчихдаггүй.	2	0	twenties	male	
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577753.mp3	Тэр үес ах хөдөө аймагт ажлаар явсан тул надад туслах арга огт байсангүй.	2	1			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577754.mp3	Амны эрүүл мэндээ гаргуунд гаргах нь цаашлаад маш ноцтой байдалд хүргэж болзошгүй.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577756.mp3	Алтан самыг гоёл болгож үсэнд хатгаж өгнө.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577758.mp3	Зургаан өртэй жижигхэн цонхоор оройн нарны шаргал туяа солонгорон тусна.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577759.mp3	Харанхуйд тэр хүүр өндийн босох гэж улам хүчдэн, аймшигтай зэвүүнээр уухилан хэвтэнэ.	2	1			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577765.mp3	Эмч бүсгүй чухам энэ мөчид ер бишийн буурь суурь суусан юм шиг харагдав.	2	1			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577766.mp3	Хөөрхий илжиг живж үхсэнд сэтгэл нэн ч зовно.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577767.mp3	Тийм болохоор, зарим үед өөртөө цаг гаргаж, өөрийнхөө зүрх сэтгэлийг чагнаач.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577768.mp3	Шууд л техникийн хашаа, тракторын гараашаар их л ажил албатай хүн шиг орлоо.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577769.mp3	Би гэдэг чинь ганц үрээс өөр хань болох хүнгүй амьтан.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577775.mp3	Энэ бол эхнэр бид хоёрын хамтын ажил байсан юм.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577776.mp3	Би чамд хэрэгтэй байгаа юм бол миний ажилд саад хийх биш дэмжих шаардлагатай.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577777.mp3	Эхийн талын гарал угсааг мөн л генетикийн үүднээс нотлох хэрэгтэй л дээ.	2	0			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577778.mp3	Болдоо өглөө нь алуураад орой нь нас барав.	2	1			
c24b3a447aedfaafe0b4a993ae04f88dc5f94f46cd442ddfead2cebe5fc1eecc4b08ebbd0d313bae424347d6d9f958f39097a7349011279d341d3ff045ad6c16	common_voice_mn_18577779.mp3	"Монгол хэлний ""хи"" гэдэг язгуур бол ямарваа нэгэн юмыг заагладаг, салгадаг утгыг агуулдаг."	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581010.mp3	Нөгөө залуугийн цогцсыг яах болж байна?	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581011.mp3	Хоёр ноёны шадар хүмүүс учрыг гадарлаж хэрхэхийг ажих боллоо.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581012.mp3	Та нэг юмыг нь хулгайлчихсан байсан гээ биз дээ.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581013.mp3	Хэрэв тэр хүнд олзлогдсон бол маш аюултай.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581014.mp3	Эдгээр нь бүтэлгүйтнэ, амжилттай болно, бас л бүтэлгүйтнэ, бага зэрэг урагш ахина.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581020.mp3	Нар баруунтаа хэлбийх үест нэг уулын савыг өгсөн явсаар, удалгүй тэдний үүрлэсэн газар хүрэв.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581021.mp3	Таныг хэрэв татгалзах юм бол шившиг болсон ч яадаг юм бэ.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581022.mp3	Манайд зочлон ирж надад хүндэтгэл үзүүлнэ биз дээ?	3	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581023.mp3	Тоглолт бүрд гутлаас эхлээд өвөрмөц шийдэлтэй гоё сайхан хувцаснуудыг урлаж өгдөг.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18581024.mp3	Та өдөр бүр нэгэн хэвийн ажлыг хийдэг байж магад.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18587659.mp3	Санааг нь бүү зовоо гэж хатуу хэлжээ.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18587660.mp3	Зөвхөн чи өөрийнхөө төлөө л явж ирсэн.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18587661.mp3	Би бол чөмөг ташиж байгаад улсын нэг сэрээ хугалчихсан л гэмтэй хүн.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18587662.mp3	Дархлааны тогтолцоо тань дархлаа тээсэн нян, вирусийг даван дийлж өвдөхгүй байх боломжтой.	2	0			
ce8a2f108ab2e36a8aaad94bba98c63252fa8b9d23d4b2ecd6bec99875b0db3c50f16f8bcfb73efff353a64e0ead1ab046def9c43494e7b622a61a372a25853c	common_voice_mn_18587663.mp3	"Эртнээс уламжилсан ""ярьдаг толгой""-н тухай домгийг энэ салбарын тухай төсөөлөл гэж хэлж болно."	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18766096.mp3	Байгалийн тухай хусан дээр ургасан хушны тухай л бодож.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18766097.mp3	Жуулчид ч бах нь ханасан бололтой яваад өглөө.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18766098.mp3	Сагстайгаа чи хэдээр өгөх юм бэ?	2	1			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18766099.mp3	Доржоо одоо би таныг чи гэж хэлбэл уурлахгүй биз.	2	1			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18766100.mp3	Би чамд үнэхээр хайр сэтгэлтэй болсноо мэдээгүй явжээ.	2	1			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789222.mp3	Өртэй бол зээл авсан хүнээсээ зугтах хэрэггүй.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789223.mp3	Тэд нар малаа яаж олон болгохыг гадарлана.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789224.mp3	Заримдаа над цээрээс харуулдсан модны зомгол ирж авдаг юм.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789225.mp3	Толгойг нь авах гэж байгаа юм шиг байсныг яана.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789226.mp3	Одоо манай оронд мэргэжилтэй боловсон хүчин хамгийн их хэрэгцээтэй байна шүү дээ.	2	1			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789237.mp3	Ингээд нэг юм ажилтай болдог байжээ.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789238.mp3	Энэ нь ихэвчлэн хүндрэх үед илэрдэг.	2	0			
c8949eaa5cd322e938b7693d755a8424530051bcf3e55f15193e7c8c51e67c87f4f2a0ca62df1cccd81db4167d39da9b1b2d31b9f1d28df9bc788cc2d8f7a6cb	common_voice_mn_18789239.mp3	Тэр ч байтугай ар нуруугаараа хэвтчихээд агаарт хий үсэрдэг байсан.	2	0			
